filename,subregion,moonalt,sunalt,moonphase,exp_time,srcdens,bkgmean,bkgmedian,bkgstd,cloudy
../augmented/20/flip_hor_flip_vert_AllSkyImage007580792.FIT,5,23.04202565,-25.87308446,0.975270162,8.2916,0.000201803,16318.59332,16831.42285,1264.789878,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580792.FIT,6,23.04202565,-25.87308446,0.975270162,8.2916,0.000120948,13225.97541,13168.88184,1196.246159,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580792.FIT,7,23.04202565,-25.87308446,0.975270162,8.2916,0.000766005,13564.27322,13640.02539,1920.190652,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580792.FIT,8,23.04202565,-25.87308446,0.975270162,8.2916,0.000403161,10759.43737,10593.38184,1309.15761,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580792.FIT,9,23.04202565,-25.87308446,0.975270162,8.2916,0.00020158,16620.38307,16796.01074,1807.442637,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580793.FIT,1,23.05057541,-25.87441287,0.975253697,8.2916,0.000298969,15550.28021,15303.28516,2192.994015,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580793.FIT,2,23.05057541,-25.87441287,0.975253697,8.2916,0.00026907,17614.5953,17687.9502,999.7567782,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580793.FIT,3,23.05057541,-25.87441287,0.975253697,8.2916,0.000605408,16358.09357,17403.87305,2737.869181,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580793.FIT,4,23.05057541,-25.87441287,0.975253697,8.2916,0.000941746,10989.32663,10669.86621,893.5459283,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580793.FIT,5,23.05057541,-25.87441287,0.975253697,8.2916,6.73E-05,15638.51298,16025.45703,1319.29622,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580793.FIT,6,23.05057541,-25.87441287,0.975253697,8.2916,0.000161264,13352.59412,13360.06982,1131.823074,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580793.FIT,7,23.05057541,-25.87441287,0.975253697,8.2916,0.000766005,14292.79154,14024.74805,2448.9188,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580793.FIT,8,23.05057541,-25.87441287,0.975253697,8.2916,0.000483793,10604.62741,10356.09326,1125.443638,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007580793.FIT,9,23.05057541,-25.87441287,0.975253697,8.2916,0.000120948,16183.92937,16116.71582,1706.69411,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007597575.FIT,1,-17.32554726,-19.15354229,0.07651729,25.8043,0.001345359,5579.713686,5537.594238,357.1504558,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597575.FIT,2,-17.32554726,-19.15354229,0.07651729,25.8043,0.000605408,7701.706365,7586.830322,924.4997471,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597575.FIT,3,-17.32554726,-19.15354229,0.07651729,25.8043,0.001076281,6804.327818,6611.062256,901.2968789,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597575.FIT,4,-17.32554726,-19.15354229,0.07651729,25.8043,0.000807211,5546.621953,5537.240479,270.71041,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597575.FIT,5,-17.32554726,-19.15354229,0.07651729,25.8043,0.000605408,6362.108173,6284.4375,591.0596474,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597575.FIT,6,-17.32554726,-19.15354229,0.07651729,25.8043,0.000645057,13791.40659,13476.87109,3149.718327,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597575.FIT,7,-17.32554726,-19.15354229,0.07651729,25.8043,0.000322529,10888.32728,10165.88721,2993.118842,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597575.FIT,8,-17.32554726,-19.15354229,0.07651729,25.8043,0.000564425,7250.146739,7159.525879,872.9092781,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597575.FIT,9,-17.32554726,-19.15354229,0.07651729,25.8043,0.000403161,9156.991036,8941.321777,1609.20307,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597576.FIT,1,-17.4019508,-19.2558741,0.076479164,25.8043,0.00129553,5563.853704,5523.964355,361.0883713,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597576.FIT,2,-17.4019508,-19.2558741,0.076479164,25.8043,0.000672676,7704.117543,7601.211426,927.505449,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597576.FIT,3,-17.4019508,-19.2558741,0.076479164,25.8043,0.001009014,6811.365425,6616.395752,914.0251567,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597576.FIT,4,-17.4019508,-19.2558741,0.076479164,25.8043,0.000672676,5527.973688,5513.787109,271.6788225,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597576.FIT,5,-17.4019508,-19.2558741,0.076479164,25.8043,0.000739943,6328.335229,6242.904297,587.7460282,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597576.FIT,6,-17.4019508,-19.2558741,0.076479164,25.8043,0.000766005,13781.92983,13464.30811,3151.452219,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597576.FIT,7,-17.4019508,-19.2558741,0.076479164,25.8043,0.000322529,10902.15274,10207.2915,2990.090177,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597576.FIT,8,-17.4019508,-19.2558741,0.076479164,25.8043,0.000564425,7149.356771,7028.193359,860.9642522,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597576.FIT,9,-17.4019508,-19.2558741,0.076479164,25.8043,0.000403161,9074.039386,8849.111816,1600.635789,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597577.FIT,1,-17.44000906,-19.30691858,0.076460098,25.8043,0.001146046,5563.840351,5515.709961,359.0386537,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597577.FIT,2,-17.44000906,-19.30691858,0.076460098,25.8043,0.000605408,7690.089425,7593.451172,921.3710304,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597577.FIT,3,-17.44000906,-19.30691858,0.076460098,25.8043,0.001009014,6815.270501,6628.25708,924.6923544,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597577.FIT,4,-17.44000906,-19.30691858,0.076460098,25.8043,0.000739943,5522.686416,5504.87793,274.2537229,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597577.FIT,5,-17.44000906,-19.30691858,0.076460098,25.8043,0.000739943,6319.897938,6237.318848,586.1220039,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597577.FIT,6,-17.44000906,-19.30691858,0.076460098,25.8043,0.000685373,13774.62485,13451.21289,3133.243082,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597577.FIT,7,-17.44000906,-19.30691858,0.076460098,25.8043,0.000403161,10911.73085,10210.55762,2978.350238,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597577.FIT,8,-17.44000906,-19.30691858,0.076460098,25.8043,0.000604741,7141.848638,7020.374512,864.8159216,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597577.FIT,9,-17.44000906,-19.30691858,0.076460098,25.8043,0.000322529,9062.325962,8845.846191,1600.076604,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597578.FIT,1,-17.47795821,-19.35786409,0.076441038,25.8043,0.001594499,5571.627638,5515.65918,357.6809683,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597578.FIT,2,-17.47795821,-19.35786409,0.076441038,25.8043,0.000538141,7683.985296,7583.034912,923.810233,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597578.FIT,3,-17.47795821,-19.35786409,0.076441038,25.8043,0.001748957,6825.914538,6646.42749,913.4444446,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597578.FIT,4,-17.47795821,-19.35786409,0.076441038,25.8043,0.000672676,5536.112272,5517.799805,275.2715063,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597578.FIT,5,-17.47795821,-19.35786409,0.076441038,25.8043,0.000807211,6327.094991,6246.04541,584.8660838,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597578.FIT,6,-17.47795821,-19.35786409,0.076441038,25.8043,0.000645057,13770.43244,13481.99854,3133.800752,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597578.FIT,7,-17.47795821,-19.35786409,0.076441038,25.8043,0.000322529,10901.4998,10186.17334,2975.086193,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597578.FIT,8,-17.47795821,-19.35786409,0.076441038,25.8043,0.000604741,7165.731382,7051.712402,870.4789711,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597578.FIT,9,-17.47795821,-19.35786409,0.076441038,25.8043,0.000322529,9071.269368,8857.004883,1605.163957,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597579.FIT,1,-17.51583052,-19.40875395,0.076421967,25.8043,0.001445015,5562.138442,5520.203125,347.6542739,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597579.FIT,2,-17.51583052,-19.40875395,0.076421967,25.8043,0.000470873,7666.052786,7596.880615,921.3264643,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597579.FIT,3,-17.51583052,-19.40875395,0.076421967,25.8043,0.000807211,6818.972589,6623.18042,911.4156618,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597579.FIT,4,-17.51583052,-19.40875395,0.076421967,25.8043,0.000739943,5532.814126,5514.02124,273.8102979,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597579.FIT,5,-17.51583052,-19.40875395,0.076421967,25.8043,0.001210817,6338.639287,6236.644287,575.1400162,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597579.FIT,6,-17.51583052,-19.40875395,0.076421967,25.8043,0.000685373,13756.83317,13503.53223,3130.594094,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597579.FIT,7,-17.51583052,-19.40875395,0.076421967,25.8043,0.000241896,10893.60103,10187.41553,2955.663719,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597579.FIT,8,-17.51583052,-19.40875395,0.076421967,25.8043,0.000604741,7164.978725,7038.965576,873.9382114,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597579.FIT,9,-17.51583052,-19.40875395,0.076421967,25.8043,0.000483793,9072.034709,8850.524414,1602.977485,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597580.FIT,1,-17.55358073,-19.45952737,0.076402907,25.8043,0.001245702,5554.267862,5517.102539,343.5192615,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597580.FIT,2,-17.55358073,-19.45952737,0.076402907,25.8043,0.000605408,7656.190758,7571.181152,925.2725486,0
